loss_train,loss_val,jaccard_train,jaccard_val
0.1606085575114597,0.08212828662178732,0.21138196527686987,0.2263714897740971
0.10023018770868128,0.06937231236967173,0.21532599127292634,0.2271393072496761
0.08265316664088856,0.06387173196944324,0.21793369853496553,0.22746748819134452
0.07551473458246752,0.06086466764861887,0.2191012153408744,0.22732049901918933
0.06816977766968987,0.05741754148494114,0.22138774597644806,0.22770012440464713
0.06647530144994909,0.055329429948871786,0.22164905479821292,0.22806136562607504
0.0623753570264036,0.0563030605180697,0.22294499353928998,0.2278082323291085
0.059694712259552696,0.05612527301094749,0.22355241734331305,0.22794290460239758
0.05876557300307534,0.05563868029551072,0.22386789891936562,0.22797442159869455
0.05736087588288567,0.05507013547149572,0.22448619124022398,0.22803009836240248
0.05490758822451938,0.05811198130249977,0.22513212687318976,0.2275405856479298
0.055806849086826496,0.05226260610873049,0.2246524598164992,0.22845166606252842
0.053381439024751835,0.05543365261229602,0.22573247969150542,0.2283767945766449
0.05318315575610508,0.050807527341625906,0.2256923355839469,0.2287823402664878
0.05101433124325492,0.057000047434460036,0.22648893757299943,0.22809844155745074
0.05200410572507165,0.05149371614239433,0.2261113780520179,0.22879462197693912
0.05011061574383215,0.05222258332371712,0.2266448913162405,0.22855830962007695
0.04923992908542806,0.05478183291175149,0.22704372904517434,0.2286191860329021
0.048566425122997976,0.05077780733596195,0.22719915669614618,0.22894538111036475
0.04807634744860909,0.05134221029281616,0.22726937407797032,0.2287514621994712
0.04649012825434858,0.050237994156100536,0.227840658177029,0.22914185440540313
0.04594838731939142,0.053228344185785814,0.2280917156717994,0.22901245738159526
0.04516656258702278,0.051380517737431956,0.2284905768849633,0.22890107587250796
0.045452730555425994,0.05171696758270264,0.22841809511184694,0.22883044615658846
0.044669435341249814,0.05034242181073536,0.22862741872397335,0.2292292376539924
0.04309746179255572,0.052427492195909677,0.22922937047481537,0.22893206645141947
0.04241580270095305,0.052898763797499915,0.22927670655467294,0.22893531145832755
0.0419947802586989,0.053510258815505286,0.22950509361787275,0.2289549080025066
0.041784498100930996,0.052179414475506,0.22940344815904443,0.22914993743462997
0.04053008663112467,0.05231649635867639,0.22999304217642003,0.22909080989794298
8038
