loss_train,loss_val,jaccard_train,jaccard_val
0.1936824768781662,0.1420958936214447,0.02369437925517559,0.022231604903936386
0.12227793037891388,0.10199463367462158,0.03267868980765343,0.027996383607387543
0.10880812257528305,0.09192529320716858,0.04452838376164436,0.03719502314925194
0.10050589591264725,0.08604989945888519,0.05630619823932648,0.04486531764268875
0.09128350764513016,0.07993459701538086,0.07230208814144135,0.05476957559585571
0.08753013610839844,0.07707434892654419,0.08265774697065353,0.06108519807457924
0.08353385329246521,0.07467921078205109,0.0974879339337349,0.06841802597045898
0.08053050190210342,0.0719459131360054,0.1066737249493599,0.07531239092350006
0.07803988456726074,0.0702323243021965,0.11637811362743378,0.08126626163721085
0.07554148137569427,0.06989865005016327,0.12371128052473068,0.08470773696899414
0.07677103579044342,0.07043872773647308,0.1293700635433197,0.08615078032016754
0.07466430217027664,0.06718204915523529,0.13782836496829987,0.09538061916828156
0.071729876101017,0.0668812245130539,0.14836595952510834,0.09909794479608536
0.0703471228480339,0.0643957331776619,0.1557907611131668,0.10661768913269043
0.06812876462936401,0.0634685754776001,0.17065149545669556,0.11345896124839783
0.06719502061605453,0.06305982172489166,0.17992819845676422,0.11857901513576508
0.06594004482030869,0.06256053596735,0.18704059720039368,0.12303205579519272
0.0639880821108818,0.060813188552856445,0.19817665219306946,0.13090533018112183
0.06300954520702362,0.06047208234667778,0.20502755045890808,0.13414247334003448
0.06253532320261002,0.060228217393159866,0.20953083038330078,0.13639704883098602
0.06111598387360573,0.05967376381158829,0.21652257442474365,0.139336496591568
0.06044396013021469,0.058507926762104034,0.22267478704452515,0.14415305852890015
0.06064208969473839,0.059199027717113495,0.22414912283420563,0.14547942578792572
0.06076355278491974,0.05850499868392944,0.22572766244411469,0.14700239896774292
0.05985035002231598,0.05743855610489845,0.23305760324001312,0.15140005946159363
0.05826371908187866,0.05749636888504028,0.23851951956748962,0.1541871577501297
0.057129718363285065,0.05557211488485336,0.24036917090415955,0.15725171566009521
0.05664520338177681,0.056078456342220306,0.24861857295036316,0.15888012945652008
0.05523787438869476,0.05500924959778786,0.2568206191062927,0.16561675071716309
0.05532887950539589,0.0547834113240242,0.26027974486351013,0.16771328449249268
0.054738231003284454,0.054543450474739075,0.26276856660842896,0.16940897703170776
0.054676711559295654,0.05496319755911827,0.2634294331073761,0.16866932809352875
0.054637663066387177,0.05463304743170738,0.26663029193878174,0.17187093198299408
0.053822048008441925,0.05398307368159294,0.27163049578666687,0.17531220614910126
0.05339467525482178,0.053767453879117966,0.27533262968063354,0.17681381106376648
0.053300052881240845,0.05353367328643799,0.2751771807670593,0.17743179202079773
0.05165417864918709,0.05278533324599266,0.284534215927124,0.18237872421741486
0.05237799137830734,0.05354130640625954,0.2778046429157257,0.17908975481987
0.05155102536082268,0.05279741436243057,0.2825409770011902,0.18185648322105408
0.05133476108312607,0.052685678005218506,0.28445965051651,0.18258266150951385
