loss_train,loss_val,jaccard_train,jaccard_val
0.695155680179596,0.5131226778030396,0.09444679319858551,0.07192018628120422
0.666437029838562,0.4796600937843323,0.10187830775976181,0.07238531857728958
0.6994326114654541,0.4647618532180786,0.09289310872554779,0.07808896899223328
0.7313454151153564,0.492192804813385,0.08172138780355453,0.08239078521728516
0.6542546153068542,0.51056969165802,0.10011017322540283,0.07498570531606674
0.7057761549949646,0.504527747631073,0.0853336825966835,0.07722120732069016
0.6227293610572815,0.45837774872779846,0.10240636765956879,0.07767760753631592
0.6674449443817139,0.47207126021385193,0.09382393956184387,0.09769470989704132
0.6812354326248169,0.5058282613754272,0.12190810590982437,0.06738225370645523
0.6776036620140076,0.9627963304519653,0.12084883451461792,0.06696391105651855
0.6360915899276733,0.575057864189148,0.12166143953800201,0.0780927762389183
0.6168093681335449,0.49905771017074585,0.11017607152462006,0.08823899924755096
0.6690124273300171,0.4662001430988312,0.11522109061479568,0.08756829798221588
0.6693156957626343,0.46618562936782837,0.11997168511152267,0.08277779072523117
0.6496426463127136,0.46515485644340515,0.1142217367887497,0.08459398150444031
0.67010498046875,0.46613219380378723,0.12441977113485336,0.07821749150753021
0.6574313640594482,0.46281296014785767,0.13449014723300934,0.08763757348060608
0.6811006665229797,0.5105152130126953,0.12116161733865738,0.07974628359079361
0.6376082301139832,0.483972430229187,0.12732510268688202,0.07672600448131561
0.6820087432861328,0.4628736674785614,0.11277589946985245,0.08373842388391495
0.6358590126037598,0.46306467056274414,0.12425325065851212,0.08499521017074585
0.6742852330207825,0.46669140458106995,0.10138583183288574,0.08586611598730087
0.665831983089447,0.46185851097106934,0.11642256379127502,0.08993420749902725
0.6340429186820984,0.4716821312904358,0.11874845623970032,0.0817575678229332
0.6489989757537842,0.4883403778076172,0.1336742341518402,0.07925289124250412
0.6968017816543579,0.47077012062072754,0.12524107098579407,0.0851375013589859
0.7101336717605591,0.46040141582489014,0.11640240252017975,0.08202069252729416
0.6574556231498718,0.46242210268974304,0.12374244630336761,0.08458936959505081
0.6560043692588806,0.4593995213508606,0.13772277534008026,0.08234243094921112
0.6650158166885376,0.46022090315818787,0.11817625910043716,0.08759140223264694
